Id	Confirmed At	Confirmation Sent At	Unconfirmed Email	Role	Nick Name	Image Uid	Temple	Is Female	Birth Year	Prefecture Code	Created At	Updated At	Likes Count	Answers Count	Email Receivable	Position	Profile	Twitter Name	Blog Url	Introduction	Profile Title	Last Answered At	Premium Expire On	Problem	Prefecture Acl Code	Profile Acl Code	Problem Acl Code	Is Resigned	Mail Daily	Mail Frequency
30389	2017-01-21 06:15:00 +0900	2017-01-21 06:14:23 +0900			まちゃ			TRUE	1962	14	2017-01-21 06:14:23 +0900	2017-03-06 11:01:09 +0900	0	0	TRUE		四年前に父が亡くなり、次の年一年ちょっと闘病で、自宅で夫を見送りました。癌でした。よく年、私の膝が悪くなり歩くのが困難になり、今年の正月あけに、母が急に亡くなりました。二人の息子は独立しているので一人暮らしです。どちらかというと、社交的な性格でしたが、膝を痛め歩くのが困難なため、家にこもってる状況です。でも、こんな生活ではなく、自分の事は自分でし、子供たちに心配かけずに生きていきたいと、願ってます。					1970-01-01 00:00:00 +0900		父、夫、母と、大切な人が四年の間に亡くなってしまいました。私のせいでしょうか。	0	0	0	FALSE	TRUE	daily
30387	2017-01-21 05:39:26 +0900	2017-01-21 05:38:54 +0900			74億分の1			FALSE	1974	13	2017-01-21 05:38:54 +0900	2017-09-15 22:40:22 +0900	0	0	FALSE		"システムエンジニアくずれ。
なんとか、四人家族を養っているつもり。
疲れぎみ。
自由な生活。"					1970-01-01 00:00:00 +0900		"私利私欲。
利己主義。
売上偏重。
"	0	0	0	FALSE	TRUE	daily
30386	2017-01-21 05:18:08 +0900	2017-01-21 05:17:39 +0900			うさぎ			TRUE	1972	5	2017-01-21 05:17:39 +0900	2017-02-22 20:40:06 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30385	2017-01-21 03:23:44 +0900	2017-01-21 03:23:24 +0900			キノコ			FALSE			2017-01-21 03:23:24 +0900	2017-01-21 03:23:44 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30384	2017-01-21 01:39:17 +0900	2017-01-21 01:38:47 +0900			だん			TRUE	1997	13	2017-01-21 01:38:47 +0900	2017-01-21 01:45:03 +0900	0	0	TRUE		"小学校の教師を目指している大学1年
いつも笑っていて、悩みなさそうと言われます"					1970-01-01 00:00:00 +0900		"すぐ死にたいと言う人にイライラしてしまう
"	0	0	0	FALSE	TRUE	daily
30383	2017-01-20 23:50:23 +0900	2017-01-20 23:49:54 +0900			のん			TRUE	1995	28	2017-01-20 23:49:54 +0900	2017-05-30 02:02:51 +0900	0	0	TRUE		学生、					1970-01-01 00:00:00 +0900		"自分が思った通りにならない
思いと反してる行動や発言をしてしまう"	0	0	0	FALSE	TRUE	daily
30382		2017-01-20 23:34:28 +0900			ちとせ			TRUE			2017-01-20 23:34:28 +0900	2017-01-20 23:34:28 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30381	2017-01-20 23:25:01 +0900	2017-01-20 23:24:39 +0900			ぴーた			FALSE	1997	13	2017-01-20 23:24:39 +0900	2017-01-21 00:07:31 +0900	0	0	TRUE		大学1年生					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30380	2017-01-20 22:18:55 +0900	2017-01-20 22:18:13 +0900			タツ			TRUE	1988	33	2017-01-20 22:18:13 +0900	2017-09-24 16:53:00 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900		器用な人間を羨んでしまう（己が不器用が故に）	0	0	0	FALSE	TRUE	daily
30378	2017-01-20 21:50:57 +0900	2017-01-20 21:50:26 +0900			ノア			TRUE	2000	38	2017-01-20 21:50:26 +0900	2017-01-21 00:12:29 +0900	0	0	FALSE		母、２つ離れた弟、叔父(母の兄）					1970-01-01 00:00:00 +0900		嘘をつくのが癖になっている	0	0	0	FALSE	TRUE	daily
30377	2017-01-20 17:50:39 +0900	2017-01-20 17:50:07 +0900			だいすけ			FALSE			2017-01-20 17:50:07 +0900	2017-01-20 17:50:39 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30376	2017-01-20 17:49:10 +0900	2017-01-20 17:48:47 +0900			ゆみこ			TRUE	1979	27	2017-01-20 17:48:47 +0900	2017-01-20 17:50:21 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30375	2017-01-20 17:16:32 +0900	2017-01-20 17:16:13 +0900			羊皮紙			TRUE	1992	13	2017-01-20 17:16:13 +0900	2017-01-20 17:18:04 +0900	0	0	FALSE		大学院生です。自立した人生を送りたいと考えています。					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30374	2017-01-20 16:59:59 +0900	2017-01-20 16:59:37 +0900			ひとり			TRUE	1993	11	2017-01-20 16:59:37 +0900	2017-01-20 17:51:18 +0900	0	0	TRUE		"トラウマから解放されたい。
現状を少しでもよくしたい。"					1970-01-01 00:00:00 +0900		"トラウマや精神の病気と縁を切りたい、今の自分の状態が情けなくて恥ずかしくて消えて無くなりたい。
"	0	0	0	FALSE	TRUE	daily
30373	2017-01-20 12:43:42 +0900	2017-01-20 12:43:08 +0900			のりよし			FALSE	1987	15	2017-01-20 12:43:08 +0900	2017-10-16 10:20:59 +0900	0	0	TRUE		職業 リサイクル業					1970-01-01 00:00:00 +0900		行き過ぎた信仰心 	0	1	1	FALSE	TRUE	daily
30371	2017-01-20 09:51:25 +0900	2017-01-20 09:51:17 +0900			mari			TRUE	1980	13	2017-01-20 09:51:17 +0900	2017-01-25 11:05:48 +0900	0	0	FALSE		"2016年12月に結婚し一緒に住み始めました。
夫と二人暮らしです。"					1970-01-01 00:00:00 +0900		他人の評価が気になってしまう。	1	0	1	FALSE	TRUE	daily
30370	2017-01-20 09:28:35 +0900	2017-01-20 09:27:18 +0900			フリージア			TRUE			2017-01-20 09:27:18 +0900	2017-01-20 09:28:35 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30369	2017-01-20 01:00:35 +0900	2017-01-20 00:59:50 +0900			まじょりてぃ			TRUE	1980	13	2017-01-20 00:59:50 +0900	2017-01-21 13:01:37 +0900	0	0	TRUE		塞ぎ込みやすいですが、気持ちの切り替えは上手いと周りから言われます。とても寂しがりやだと思います。					1970-01-01 00:00:00 +0900		"他人の言葉のすぐ裏を考えてしまう。
本当はこう思ってるけど、こう思われたいから、こう言ってるんだろうな、など。"	0	0	0	FALSE	TRUE	daily
30368	2017-01-19 22:39:26 +0900	2017-01-19 22:38:44 +0900			かぐら屋			TRUE	1974	40	2017-01-19 22:38:44 +0900	2017-01-19 22:40:27 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30367	2017-01-19 22:29:43 +0900	2017-01-19 22:27:56 +0900			まー			FALSE	1986	3	2017-01-19 22:27:56 +0900	2017-01-19 22:33:11 +0900	0	0	TRUE		自営業  祖母 父 母 弟 嫁 娘 明るく振る舞ってはいるがかなりネガティブ					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30366	2017-01-19 21:14:17 +0900			user	名前未設定			TRUE	1994	37	2017-01-19 21:14:17 +0900	2017-01-19 21:21:44 +0900	0	0	FALSE		周囲の優しさに生かされています。					1970-01-01 00:00:00 +0900		片親であること、お金の使い方を考えない父、父と別れて再婚し幸せに暮らしている母と末妹、高校で進路を決められず私の元に来た妹	0	1	0	FALSE	TRUE	daily
30365	2017-01-19 21:14:43 +0900	2017-01-19 21:13:58 +0900			ありす			TRUE	1995	27	2017-01-19 21:13:58 +0900	2017-03-04 00:38:02 +0900	0	0	TRUE		"居酒屋自営業
一年目夫50婦 20
夫自営業週6,5  料理仕入
妻副業週5 自営業週6,5ホール、ｷｯﾁﾝ経理
休み月2回
趣味なし"					1970-01-01 00:00:00 +0900		"旦那に毎日明るくしてましたが自営業と副業し疲れて私まで落ち込むように。副業し半年社員の方が少しのミスで言い方がイラっとします。  店の話しはしたくない雰囲気もっていってます。
"	0	0	0	FALSE	TRUE	daily
30364	2017-01-19 18:52:46 +0900	2017-01-19 18:52:12 +0900			HanA			TRUE			2017-01-19 18:52:12 +0900	2017-01-19 18:52:46 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30363	2017-01-19 15:11:47 +0900	2017-01-19 15:11:15 +0900			くみ			TRUE	1982	15	2017-01-19 15:11:15 +0900	2017-01-19 15:13:10 +0900	0	0	TRUE		"会社員です。
小学校4年生の時に両親が離婚し、母と弟との3人暮らしです。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30362	2017-01-19 14:35:15 +0900	2017-01-19 14:34:55 +0900			若里			TRUE	1991	20	2017-01-19 14:34:55 +0900	2017-08-07 23:55:21 +0900	0	0	TRUE		医学生です。そのため将来、人の命を救うと同時に様々な人の悩みや苦しみを取り除ける人になりたいと願っています。一方で自分は幸せとは何だろうと答えを見出せなかったり、このような自分で他人を幸せに出来るだろうかとこれまた悩んでいます。					1970-01-01 00:00:00 +0900		自信が持てないことでしょうか、表現する語彙に欠けておりまして申し訳ありません。	0	0	0	FALSE	TRUE	daily
30361	2017-01-19 11:50:03 +0900	2017-01-19 11:49:49 +0900			さー			TRUE	1973	27	2017-01-19 11:49:49 +0900	2017-02-22 11:52:56 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30360	2017-01-19 11:46:51 +0900			user	蝶々			TRUE	1982	10	2017-01-19 11:46:51 +0900	2017-01-19 11:49:43 +0900	0	0	TRUE		"塾経営、12歳と11歳の娘をもつシングルマザーです。
"					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30359	2017-01-19 09:11:26 +0900	2017-01-19 09:10:58 +0900			ゆう			TRUE	1974	12	2017-01-19 09:10:58 +0900	2017-01-19 09:15:42 +0900	0	0	TRUE		"専業主婦です。
30歳で一度離婚して、その後7歳年下の今の主人とと再婚。
現在小一、2歳の子供がいます。

"					1970-01-01 00:00:00 +0900		"夫を信じられません。
自分の生き方に迷っています、前に進めなくて苦しいです"	0	0	0	FALSE	TRUE	daily
30357		2017-01-19 09:02:48 +0900			ぽんず			TRUE			2017-01-19 09:02:48 +0900	2017-01-19 09:02:48 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30356	2017-01-19 09:03:32 +0900	2017-01-19 08:42:25 +0900			チャキ			TRUE	1965	15	2017-01-19 08:42:25 +0900	2017-01-19 19:04:57 +0900	0	0	TRUE		夫　長男　猫二匹　					1970-01-01 00:00:00 +0900		"人と比べてしまう。
人さまの顔色を見てしまう。"	0	0	0	FALSE	TRUE	daily
30355	2017-01-19 08:10:46 +0900	2017-01-19 08:09:45 +0900			ゆう			TRUE	1977	21	2017-01-19 08:09:45 +0900	2017-03-09 09:22:58 +0900	0	0	TRUE		"39歳、専業主婦のゆうといいます。よろしくお願いします。
家族構成 旦那と二人暮らしです。子供はいません。
私の性格 真面目。素直。怖がり。繊細。


夢は生まれてきて良かったと 心から思うことや
楽に生きれるようになることです。"					1970-01-01 00:00:00 +0900		"人が怖い。
自分の奥にある感情が怖い。
怖さでがんじがらめになっている自分を許せず責め立ててしまう。
承認欲求。
"	0	0	0	FALSE	TRUE	daily
30354	2017-01-19 02:47:36 +0900	2017-01-19 02:46:59 +0900			友部のM推し			FALSE	1995	8	2017-01-19 02:46:59 +0900	2017-01-19 02:48:23 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30353		2017-01-19 01:01:35 +0900			みさきっち			TRUE			2017-01-19 01:01:35 +0900	2017-01-19 01:01:35 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30352	2017-01-19 00:11:18 +0900			user	あまね			FALSE	1991	32	2017-01-19 00:11:18 +0900	2017-01-19 02:02:53 +0900	0	0	TRUE		曹洞宗の僧侶を志していますが、出家するのにもしっかりした動機でなければいけないと思い悩んでおります。					1970-01-01 00:00:00 +0900		"他人と比べてしまう
周りに流されやすい"	0	0	0	FALSE	TRUE	daily
30351	2017-01-19 00:08:00 +0900	2017-01-19 00:07:26 +0900			ひぃ			TRUE	1990	20	2017-01-19 00:07:26 +0900	2017-01-19 00:12:23 +0900	0	0	TRUE		"職業:サービス業
家族:父 母 姉 兄
趣味:読書 寺社巡り
"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30350	2017-01-19 00:08:25 +0900	2017-01-19 00:07:23 +0900			ガウラー			TRUE	1930	1	2017-01-19 00:07:23 +0900	2017-01-19 00:09:11 +0900	0	0	FALSE		穏やかな性格になりたい					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30349	2017-01-18 23:09:11 +0900			user	りんこ			TRUE	1975	1	2017-01-18 23:09:11 +0900	2017-01-18 23:12:42 +0900	0	0	TRUE		"うつ病のため専業主婦です。
仕事はドクターストップがかかってます。
家族構成は主人と、別居の母親、老人ホームに入居中に父、別世帯の姉がいます。"					1970-01-01 00:00:00 +0900		買い物依存から脱却できない（自己破産２回経験）。	1	0	0	FALSE	TRUE	daily
30348	2017-01-18 22:47:12 +0900	2017-01-18 22:46:58 +0900			もこまる			TRUE	1989	1	2017-01-18 22:46:58 +0900	2017-01-18 22:48:26 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30347	2017-01-18 22:39:44 +0900	2017-01-18 22:34:59 +0900			ハッピー			TRUE	1972	9	2017-01-18 22:34:59 +0900	2017-01-18 22:53:55 +0900	0	0	TRUE		"初めまして。家族は四人で、娘と息子がいます。今は更年期なのか…昔みたいに自信がなくなっていて、なんでこんな感じになっちゃったんだろうって。心が疲れてるのかな??
"					1970-01-01 00:00:00 +0900		自慢する人はあまり好きじゃない。	0	0	1	FALSE	TRUE	daily
30346	2017-01-18 19:22:11 +0900	2017-01-18 19:21:48 +0900			エリンギ			TRUE	1985	20	2017-01-18 19:21:48 +0900	2017-01-18 19:34:00 +0900	0	0	TRUE		"人と接している時は明るく振る舞えますが心配性でクヨクヨしてしまう性格です。
家族構成は父64歳母70歳 祖母91歳です。私はひとりっ子です。
一昨年母が一番仲良くしていた母の姉にあたる叔母が自殺で亡くなりました。"					1970-01-01 00:00:00 +0900		"他人とすぐ比較する。
他人を羨んでしまう。
いい人ぶろうとする。"	0	0	0	FALSE	TRUE	daily
30345	2017-01-18 17:44:02 +0900	2017-01-18 17:42:45 +0900			リバプール			FALSE			2017-01-18 17:42:45 +0900	2017-01-18 17:44:02 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30344	2017-01-18 16:51:46 +0900	2017-01-18 16:49:38 +0900			りる			TRUE			2017-01-18 16:49:38 +0900	2017-01-18 16:51:46 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30343	2017-01-18 16:19:08 +0900	2017-01-18 16:18:33 +0900			さくら			TRUE	1969	20	2017-01-18 16:18:33 +0900	2017-01-18 19:39:31 +0900	0	0	TRUE		"初めまして。
私はひとりっこで、引っ込み思案な幼少期を経て、現在は周りの方々に恵まれ明るい性格だと言われています。仕事はフリーの看護師です。
現在の家族は母と夫、大学１年の娘と小学6年の息子です。7年前に父が心不全で突然の他界、心身喪失になりそうな母を支えるために、実家(両親の)と隣に建ててもらった家(私達家族の)を繋げて一軒にして住み始めました。その2年後私達夫婦は別居、離婚しました。そして２年前友人に紹介された方(現夫)と、娘に後押しされて再婚しました。現夫はうちから車で一時間程の所で両親と暮らしながら会社を経営しています。週末には私たちの暮らす所に帰ってきてくれる週末婚生活です。
"					1970-01-01 00:00:00 +0900		"再婚したらわがままになってしまいました。
自己中な母と夫の相手が苦痛に感じる始末です…本当の自己中は私なんだと思い自己嫌悪にもなります。"	0	0	0	FALSE	TRUE	daily
30342	2017-01-18 12:17:52 +0900	2017-01-18 12:17:12 +0900			ig			FALSE	1984	12	2017-01-18 12:17:12 +0900	2017-09-17 21:55:56 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30341	2017-02-26 17:30:06 +0900	2017-02-26 17:29:57 +0900			リンゴジュース			FALSE	1974	26	2017-01-18 10:34:55 +0900	2017-02-26 17:34:46 +0900	0	0	TRUE		"42才
妻も42才
娘16才
核家族

妻、母子家庭にて育つが母方が裕福であったためお嬢様育ち。
妻の両親は他界。

私(夫)、両親は仲が悪く育つ。
両親が熟年離婚後、父親他界。
よって、私の母親だけが健在。
"					1970-01-01 00:00:00 +0900		苦しむ妻を見るのが辛い	0	0	0	TRUE	TRUE	daily
30340	2017-01-18 07:09:29 +0900	2017-01-18 07:09:07 +0900			みんみん			TRUE	1995	34	2017-01-18 07:09:07 +0900	2017-07-30 12:13:23 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30339	2017-01-18 04:34:43 +0900	2017-01-18 04:32:25 +0900			ポテ子			TRUE	1997	1	2017-01-18 04:32:25 +0900	2017-06-29 07:51:55 +0900	0	0	TRUE		"職業
フリーター

家族構成
母、姉2人の母子家庭。
父のモラハラにより離婚。

自分の性格
極度の人見知り。
顔がこわばって眼つきが悪くなってしまうのが悩みです。

理想の人生
考え混み過ぎて、自分の殻に閉じこもってしまうのでもう少し前向きに考えて生活していきたい。
"					1970-01-01 00:00:00 +0900		"いままで家族を苦しめた父親が許せない。


"	0	0	0	FALSE	TRUE	daily
30338	2017-01-18 04:13:24 +0900	2017-01-18 04:12:26 +0900			佐藤			TRUE	2001	6	2017-01-18 04:12:26 +0900	2017-01-18 15:13:39 +0900	0	0	FALSE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30337	2017-01-18 01:32:54 +0900			user	ぽぽ			TRUE	1998	14	2017-01-18 01:32:54 +0900	2017-01-18 02:04:45 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30336	2017-01-18 00:37:02 +0900	2017-01-18 00:36:33 +0900			ゆうき			TRUE	1991	13	2017-01-18 00:36:33 +0900	2017-04-24 18:07:23 +0900	0	0	TRUE		"職業は事務員、父母姉がおり、父母と同居しています。
性格は、良くも悪くも単純だと思っています。計算づくで人と接したり、心にもないことを口にしたりはしませんが、怒りっぽいところがあります。"					1970-01-01 00:00:00 +0900			1	1	0	FALSE	TRUE	daily
